timestamp_utc,database,index_phase,cache_mode,query_id,run,elapsed_ms,result_rows,avg_cpu_percent,peak_ram_mb,avg_ram_mb,is_real
2026-08-30T17:13:40.274931+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,1,1.2806249724235386,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.276294+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,2,0.9462090092711151,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.277596+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,3,0.9123329946305603,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.278899+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,4,0.9202079963870347,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.280116+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,5,0.8922910201363266,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.281322+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,6,0.9024580067489296,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.282319+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,7,0.7476250175386667,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.283210+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,8,0.6815000087954104,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.284579+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,9,1.019332994474098,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.285959+00:00,sqlserver,without_extra_indexes,warm,q01_product_by_id,10,1.025000005029142,1,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.323813+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,1,3.6616669967770576,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.326844+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,2,2.7463340084068477,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.330042+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,3,2.925375010818243,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.332952+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,4,2.6651670050341636,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.335786+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,5,2.6306670042686164,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.338679+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,6,2.596250007627532,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.342209+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,7,3.170749987475574,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.345818+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,8,3.218917001504451,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.349017+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,9,2.8695839864667505,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.352624+00:00,sqlserver,without_extra_indexes,warm,q02_product_name,10,3.3308749843854457,50,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.375309+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,1,2.335333003429696,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.377434+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,2,1.9002080080099404,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.379579+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,3,1.9649589958135039,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.381798+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,4,1.9928749825339764,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.383890+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,5,1.9123750098515302,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.386033+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,6,1.931000006152317,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.388142+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,7,1.923750009154901,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.390203+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,8,1.8783750128932297,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.392608+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,9,2.0950410107616335,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.395351+00:00,sqlserver,without_extra_indexes,warm,q03_products_by_category,10,2.456166985211894,200,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.497371+00:00,sqlserver,without_extra_indexes,warm,q04_orders_by_customer,1,7.0885419845581055,9,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.504242+00:00,sqlserver,without_extra_indexes,warm,q04_orders_by_customer,2,6.488124985480681,9,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.510998+00:00,sqlserver,without_extra_indexes,warm,q04_orders_by_customer,3,6.429083994589746,9,0.0,3865.6875,3865.6875,True
2026-08-30T17:13:40.517626+00:00,sqlserver,without_extra_indexes,warm,q04_orders_by_customer,4,6.285333016421646,9,0.0,3865.6875,3865.6875,True
